"arg" "aus" "aut" "bel" "bgr" "blt" "bra" "can" "chl" "chn" "cor" "cro" "dnk" "egy" "esp" "fin" "fra" "gbr" "golf57" "grc" "hun" "idn" "irl" "ita" "jpn" "meme" "mex" "mys" "nde" "nld" "noan" "noap" "nor" "oeu" "osea" "pol" "prt" "rcam" "rcz" "rfa" "ris" "rjan57" "rom" "rsaf" "rsam" "rsas" "rsl" "rus" "slo" "sui" "swe" "tha" "tur" "ukr" "usa" "vnm" "zaf"
"25" 289.987740843423 297.279353373106 280.124715023085 283.08226602382 284.947122481205 277.183641004917 299.066898080963 269.80183188887 284.556161776901 278.661470320077 285.60871527495 284.953884491571 280.364292541564 297.433328280845 286.598755046364 271.711729699858 284.613981073429 281.885594045065 299.230238058113 287.744416085634 284.176465289497 299.164773205633 283.091209797692 286.398663030881 283.829557029262 291.441071634668 293.150984573568 298.43553888518 300.419702119374 282.730097630136 293.79666461373 297.228070403347 272.575691582078 279.756027216853 293.140949665541 280.826899406075 288.732474463559 295.240611813498 281.81564038825 281.98471856243 280.826004405819 297.261792925932 282.617444806752 299.159455007067 295.457608219023 292.961615062194 280.832154621756 268.239668857261 283.952412151325 279.423024209746 273.615316491836 298.679578277435 284.174223114879 281.1287582084 281.595033944663 296.178835878347 292.171165298101
"26" 290.032381382357 297.350915364694 280.113057727742 283.051993516456 284.987045606475 277.227020615086 299.087755831689 269.840345719783 284.593347031073 278.661632651236 285.590918083518 284.95222501317 280.358399136501 297.49615133183 286.627528353771 271.786384473911 284.592290379434 281.866185636793 299.295562189348 287.786235452679 284.160239907639 299.185166889115 283.075058263072 286.405210787598 283.827379988951 291.513412258971 293.1536801508 298.456411244985 300.445237719709 282.702977945036 293.852935259874 297.284351446046 272.622935705798 279.778563092539 293.155789288938 280.831035156116 288.758785753899 295.266597907212 281.801464866233 281.960267298273 280.882521862781 297.284490897126 282.629033084901 299.204619564923 295.486373346406 292.991021962468 280.826753330335 268.267222590824 283.943084149518 279.40292223922 273.648248619281 298.714892367414 284.243941009996 281.154586950677 281.578348673989 296.199208018052 292.235705852343
"27" 290.070019729789 297.41861905138 280.100486100781 283.020992983731 285.025366950537 277.266706934083 299.107250064281 269.875976740009 284.628629261685 278.663601286678 285.574616332796 284.948797164916 280.349900273333 297.555348839467 286.654775157222 271.848077224761 284.570307590983 281.846274118582 299.355494227462 287.826182502662 284.143723521146 299.204787935196 283.058335051068 286.409810632229 283.825772169722 291.581315598638 293.157209927332 298.476271435013 300.469206059905 282.674622466414 293.907449663734 297.338501643345 272.660361208063 279.798379573578 293.17033909347 280.833605376925 288.783389913802 295.291311699924 281.7860954704 281.93440362894 280.936554788197 297.305299386705 282.640288611681 299.24704653457 295.512038693929 293.017796597642 280.820149639005 268.294202428988 283.932085152477 279.382416904 273.672070748662 298.748786898839 284.3100421415 281.180208449761 281.565166126527 296.218762959873 292.294925776208
"28" 290.098672799021 297.479952838149 280.086863579537 282.990028035519 285.060591840315 277.302496607862 299.124853787404 269.907583258563 284.660785020997 278.667385283751 285.560496101329 284.943079997102 280.339465646898 297.608783734583 286.679271691184 271.896273957342 284.548513996152 281.826653365894 299.407675458426 287.8626165469 284.127161950169 299.223055480976 283.04172408481 286.411742897366 283.824679829454 291.642177224611 293.161697206295 298.4944953527 300.491065981253 282.645787150741 293.958116098373 297.388623369313 272.68786977581 279.814781414517 293.18421963519 280.834586016824 288.805339149628 295.313904859296 281.76956997949 281.907633068355 280.986029020508 297.323470279171 282.650627161973 299.285257337695 295.533595411581 293.041011520319 280.812345951359 268.320330716084 283.919152718733 279.361807124695 273.687146342731 298.78031047683 284.369933141437 281.204912020681 281.556696904215 296.237124713909 292.346482496335
"29" 290.116357503353 297.532405129985 280.072053601342 282.959862281693 285.091225602733 277.334186282379 299.140040009723 269.934023584457 284.688590861268 278.672993699804 285.549243467664 284.93455256002 280.327764952033 297.654318948005 286.699794190126 271.93044067659 284.527390883017 281.808117254192 299.44974716821 287.893896896707 284.110801014862 299.239388663559 283.025909287428 286.410287915605 283.824049226027 291.693392707832 293.167265290825 298.510458895478 300.510276325041 282.617227954488 294.002842836855 297.43281899802 272.705363095977 279.827073369898 293.197051470151 280.833953024139 288.823685667733 295.333529052993 281.751926172241 281.88046113044 281.028870398158 297.338255459025 282.659464510654 299.317773395981 295.550034649349 293.059739283102 280.803344670994 268.345329796444 283.904024406817 279.341391821916 273.693838864244 298.808511706506 284.421020641851 281.227986978468 281.554151608991 296.253917290257 292.388033439362
"30" 290.121090756089 297.573464331873 280.055919603532 282.931259332128 285.115773564713 277.361572603587 299.152281739904 269.954156026705 284.710823334758 278.680435592186 285.541544510347 284.922693903963 280.315467883577 297.689817410561 286.715118888517 271.950043387439 284.507419539656 281.791459658938 299.479350642787 287.9183828634 284.094886535376 299.253206620043 283.011574582054 286.404726019538 283.82382661732 291.732357619242 293.174037484054 298.523537960784 300.526295932559 282.589700834124 294.039538152242 297.469190903535 272.712742855499 279.834560194266 293.208455154407 280.831682347193 288.837481674478 295.34933594868 281.733201827389 281.853393329118 281.063004759587 297.348906810766 282.666216432603 299.343116131114 295.560347557222 293.073052438593 280.793148201502 268.368922014398 283.88643777526 279.321469916273 273.692511775954 298.832439192988 284.460711274789 281.248722638151 281.55874084279 296.268764699016 292.417236031929
"31" 290.111626139346 297.601361906298 280.038552960617 282.905029891889 285.133181030756 277.384683626091 299.16127112622 269.967254389688 284.726633462058 278.689746026112 285.53794077088 284.907309448056 280.303336082326 297.713758125795 286.7244454316 271.95515775099 284.489139320505 281.77746694416 299.494907783331 287.934916500921 284.079773989956 299.264123753634 282.999388791388 286.394689933236 283.824023199055 291.757230469031 293.182134822327 298.533326784852 300.53878238826 282.56402834126 294.066708677989 297.49637862623 272.710367253013 279.836898542295 293.218184597214 280.827949551175 288.846111230529 295.360754871668 281.713642800126 281.827065321528 281.086959696194 297.354942819832 282.670541879889 299.360263981803 295.563906412631 293.080376852375 280.781936991888 268.390966084855 283.866410137576 279.302450178672 273.683859119973 298.851404909722 284.487152402381 281.266648884347 281.571301953168 296.281429013384 292.432479931377
"32" 290.08966391051 297.617301545744 280.020956795817 282.882173046805 285.144153215665 277.404473039088 299.167576875369 269.974254459266 284.73667013709 278.701064098273 285.538395642592 284.889510086766 280.292498972916 297.727084388113 286.728667107725 271.948298053011 284.473321845435 281.766895428155 299.497962951824 287.94427083371 284.066257489218 299.27253553194 282.989960336412 286.381221946674 283.824909918335 291.769221524366 293.191669274838 298.54029295913 300.548188249261 282.541299408055 294.085254489122 297.515170371681 272.700420533944 279.83515266918 293.226527120645 280.823728668739 288.850285813788 295.368325777867 281.694327251457 281.802633337665 281.101669811204 297.3569483754 282.673072513352 299.370023454845 295.561608002781 293.082551641942 280.770603672791 268.411866205026 283.845077827212 279.285180781212 273.669897255838 298.865774303467 284.501454307094 281.282257880013 281.591179270148 296.292224558962 292.435083717859
"33" 290.057640995786 297.623230000195 280.00436216953 282.863734977898 285.149835311824 277.422125940426 299.171986833658 269.976507516667 284.741956722107 278.714554913228 285.542727981766 284.870733083391 280.284177925938 297.73135556464 286.72910061602 271.932588235434 284.460796800677 281.760493917781 299.490841125453 287.947701628835 284.05524080187 299.279032688672 282.983882537677 286.365716741301 283.826822660102 291.770303991664 293.202750543989 298.545122413866 300.555164815844 282.522669561809 294.096674021057 297.526891511768 272.685543455415 279.830738730245 293.233903399975 280.8201933494 288.851048756467 295.372866280833 281.67654141884 281.781383750741 281.108671460798 297.355774967584 282.674683171023 299.37365807406 295.554730242318 293.080769237769 280.760218920258 268.432162942699 283.823856932599 279.270619746285 273.652973122442 298.876176189309 284.50546800148 281.296282357691 281.617343869371 296.301603724455 292.427098202234
"34" 290.017994321376 297.621094019634 279.990000142154 282.850761866189 285.151372511612 277.438827427953 299.175288847394 269.975364843117 284.743516579366 278.730383575534 285.550756644688 284.852415701231 280.279594311985 297.728131022499 286.72706265561 271.911152240193 284.452393872461 281.7590112199 299.475867281405 287.94646465336 284.047627696617 299.284205957543 282.981748715734 286.349568998568 283.830097309302 291.762451077339 293.215488332185 298.548501079309 300.56036338829 282.509294329822 294.102465709214 297.532867418368 272.668376774549 279.825072880814 293.240734110477 280.818517242678 288.849443390775 295.375193994123 281.66157153973 281.764602933969 281.109501001156 297.352274086495 282.676248690931 299.37243136327 295.544551045889 293.076222070329 280.751853410339 268.452396865664 283.804163542167 279.259725096286 273.635433658678 298.883239382336 284.501044498088 281.309455049923 281.648766826478 296.310018898563 292.410574195357
"35" 289.973160813485 297.612840354047 279.979101774087 282.8442998927 285.149910007411 277.455762599516 299.178270762881 269.972177719845 284.742373071119 278.74871518975 285.562300487642 284.835995203587 280.27996950165 297.718970128815 286.723869925623 271.887114009222 284.44894274702 281.763196141373 299.455366396864 287.941815674353 284.04432194217 299.288646072263 282.984152191136 286.334173399925 283.835069750878 291.747635987806 293.229992341829 298.551114885707 300.564435266882 282.502329239394 294.104127989008 297.534423463363 272.651561248471 279.819571276212 293.247439927428 280.81987399809 288.846513048923 295.376126531295 281.650703851588 281.753577260559 281.105694788461 297.347297222249 282.678643911108 299.367606846294 295.53234832814 293.070102570097 280.74657781908 268.473108541707 283.787413744348 279.253454853609 273.619625803441 298.887592697633 284.490034809472 281.322508689253 281.684419217109 296.31792246999 292.387562508086
"36" 289.925577398314 297.600415753417 279.972898125725 282.845395238452 285.146592991602 277.474116552963 299.181720426427 269.968297428078 284.739549559621 278.769714860435 285.577178366912 284.822908853758 280.286524865526 297.70543225071 286.720839125185 271.863597484453 284.451273110583 281.773797489061 299.431663449018 287.93501045888 284.046227307234 299.292943766545 282.991686284434 286.320924626823 283.842075869774 291.72783192948 293.246372275326 298.55364976331 300.568031751902 282.502929817823 294.103159295858 297.532885018629 272.637737634303 279.815650071762 293.254441526102 280.825437265154 288.843301063124 295.376481505905 281.64522459187 281.749593103725 281.098789178891 297.341695864958 282.682743669585 299.360448046955 295.519400003718 293.063603167546 280.74546282253 268.494838538617 283.775023627571 279.252767040648 273.607896495623 298.889864950287 284.474289948182 281.336176008223 281.723272116907 296.325766827439 292.360113951276
"37" 289.877681002069 297.585766967728 279.972620257467 282.855094084466 285.142566656566 277.49507438614 299.186425684338 269.965075249044 284.736069407126 278.793547692147 285.595209138783 284.814593915044 280.300481774206 297.689076755308 286.719286953422 271.84372660782 284.460214649381 281.791564069825 299.407083415052 287.927304774008 284.054247560519 299.297689774099 283.00494431618 286.311217360711 283.851451550935 291.705012108777 293.26473783508 298.556791642366 300.571804143631 282.512251592409 294.101058065181 297.529577456046 272.629546689168 279.81472542279 293.262159581775 280.836380693386 288.840850765586 295.37707653151 281.646419998034 281.753936836677 281.090320528629 297.336321504734 282.689422804393 299.352218489071 295.50698398727 293.05791629315 280.749579096737 268.518127424183 283.768409280268 279.258619679797 273.602592674119 298.890684955384 284.455660926769 281.351189739375 281.76429660151 296.334004359612 292.330279335786
"38" 289.831908550951 297.570840746964 279.979499229711 282.874442611763 285.138976194685 277.519821196896 299.193174382919 269.96386246397 284.732955975889 278.820378789444 285.616211659538 284.812487650743 280.323061598283 297.671463009734 286.720530109461 271.830625321256 284.476597049644 281.817244690525 299.383951272152 287.919954386802 284.069286470731 299.303474828637 283.024519606925 286.306446283042 283.863532679305 291.68114973211 293.285198723493 298.561226453125 300.576403742351 282.531450090452 294.099322732395 297.525826147492 272.629629170191 279.81821348462 293.27101476972 280.853877932305 288.840205488521 295.378729221668 281.655576307537 281.767894832626 281.081825193855 297.332025631692 282.699556153561 299.344181696464 295.496378193443 293.054234377382 280.75999731775 268.543515766192 283.768986790869 279.271970793451 273.60606127782 298.890681528011 284.435998757786 281.368282615252 281.806463746561 296.343087455211 292.300109472472
"39" 289.790696971165 297.55758384111 279.994766102853 282.904487001365 285.13696679834 277.549542083077 299.202754368476 269.966010354086 284.731232628163 278.850373256885 285.640004785463 284.818027324157 280.35548570835 297.654150381111 286.725885292428 271.827417566695 284.501249997605 281.851588158023 299.364591997504 287.914215064329 284.092247806578 299.31088966387 283.05100547722 286.308006075263 283.878655139828 291.658218005896 293.307864642972 298.567640125833 300.582481848344 282.56168083925 294.099451732917 297.522956464848 272.640625834493 279.827530412576 293.281427765215 280.879102631429 288.84240856414 295.382257189936 281.673979757838 281.792753464786 281.074839530751 297.329659735945 282.714018555121 299.337601192955 295.488860536883 293.053749850718 280.777788161616 268.571544132434 283.778172247804 279.293778404003 273.620649245622 298.890483483255 284.417154453782 281.388187368397 281.8487446277 296.35346850294 292.27165517219
"40" 289.756483188914 297.547943000148 280.019651937293 282.946273434292 285.137683659913 277.585422142532 299.215953487317 269.972870200617 284.731922726204 278.883696199029 285.666407372842 284.832650198585 280.398975474998 297.638698236562 286.736669201451 271.837227286069 284.535003179493 281.895343279179 299.351330568294 287.911342573655 284.124035336767 299.32052501351 283.084995247618 286.317291418827 283.897154817449 291.638190136549 293.332845295918 298.576718590741 300.590689761892 282.604099366104 294.102943502165 297.52229377999 272.6651774392 279.844092361982 293.293819243533 280.913228440274 288.848503324653 295.38847804987 281.702916586395 281.829799106367 281.070899895497 297.330075307606 282.733684847104 299.333740502363 295.485708932237 293.05765514363 280.804022304383 268.602753090695 283.797381739505 279.325000533847 273.648703516417 298.890719636201 284.40097902731 281.411636731352 281.890110320569 296.365599891501 292.246967245797
"41" 289.731704130402 297.543864974064 280.055387793426 283.000848091567 285.142271971783 277.628646473107 299.233559585747 269.985793284792 284.736049632265 278.920512720433 285.695238277959 284.857793537326 280.454752268822 297.626665943211 286.754198535655 271.863178421313 284.578686281539 281.949258860855 299.346491961709 287.912592681848 284.165552830007 299.332971611268 283.127082238669 286.335696995184 283.919367597112 291.623039330484 293.360250384736 298.589147778097 300.601678783276 282.659861198312 294.111296475556 297.525163464799 272.705924741433 279.869315488163 293.308609879949 280.957429008359 288.859533102272 295.398209415028 281.743673030664 281.880318130582 281.071542644274 297.334123836788 282.75942986754 299.333863148511 295.488201294152 293.067142686592 280.839770422099 268.637683208765 283.828031354401 279.366595205377 273.6925710291 298.892018801936 284.389323490921 281.439363436659 281.929531900807 296.379934009597 292.228096504151
"42" 289.718796721831 297.547296512842 280.103204731652 283.069257154211 285.151876926333 277.680400172651 299.256360510072 270.006130887839 284.744636708601 278.960987925656 285.7263163571 284.894894603681 280.524037460414 297.619612868182 286.779789994167 271.908394914359 284.633128989975 282.01408370991 299.352401154934 287.919221155972 284.217704055006 299.348820190856 283.177859770926 286.364617485783 283.94562936376 291.614738794117 293.390189611831 298.60561361815 300.61610021278 282.730121863175 294.126009088508 297.532890891153 272.765508498317 279.904615946443 293.326220349739 281.012877985202 288.876541229206 295.412268898966 281.797535328104 281.945596910641 281.078304133263 297.342656813604 282.79212845446 299.339232655217 295.497615537274 293.08340491008 280.886103190813 268.676875054432 283.871537180925 279.419520440989 273.754598722563 298.895009795547 284.384038857167 281.472100216861 281.965980444057 296.39692324593 292.217093758108
"43" 289.720197889405 297.560184366465 280.164333812368 283.152546803244 285.167643715944 277.74186833901 299.285144106598 270.035234290985 284.758707317465 279.005286919257 285.759460466547 284.945390660948 280.608052420367 297.619098378599 286.814760276114 271.97600070714 284.699160991029 282.090566633207 299.371383125155 287.932483763095 284.28139278047 299.368661485985 283.23792116494 286.405447572076 283.976276002339 291.615261733861 293.422772679605 298.626802041148 300.634605350684 282.816036887991 294.148579776438 297.54680143093 272.846569466975 279.951409892146 293.347071328178 281.080749020319 288.900571037668 295.431474115243 281.865789716173 282.026921819757 281.092720718645 297.356525728168 282.832655445895 299.351112546303 295.51522957625 293.107634244565 280.944091286573 268.720869195483 283.929315307506 279.484734263074 273.8371335357 298.90032143212 284.386976138597 281.510579804501 281.998427025959 296.417019989203 292.216009818525
"44" 289.738344559328 297.584475284917 280.240006095971 283.251763219689 285.190717532997 277.814236070032 299.320698221632 270.074454775458 284.779284821113 279.053574805794 285.794489462585 285.010718972429 280.708018519274 297.626681841585 286.860426080622 272.069119741591 284.777611970935 282.179456437606 299.405762849559 287.953636270282 284.357522775107 299.393086230366 283.307859741262 286.459581935512 284.011643397793 291.626581356133 293.458109290464 298.653398977341 300.65784549727 282.91876180006 294.180506974764 297.56822045601 272.951748404529 280.011113480598 293.37158349054 281.162215763229 288.932665859867 295.456642677414 281.949722432328 282.125579231142 281.116328756601 297.376582070593 282.881885679876 299.37076634559 295.542321325728 293.141023120522 281.014805385426 268.770206199708 284.002781822574 279.563194694029 273.942522407404 298.908582526742 284.399986347765 281.555534932121 282.025842722153 296.440676628118 292.226895496258
"45" 289.775673657803 297.622116018183 280.331452642859 283.367952584566 285.222243569874 277.898688463564 299.36381070148 270.125143622485 284.807392581798 279.106016689825 285.8312222015 285.092316801421 280.825157127727 297.643922624264 286.918104106818 272.190875959643 284.869311615922 282.281501929967 299.457865305331 287.983934444601 284.446997807626 299.422685157711 283.388268820445 286.528415257542 284.052067435065 291.650670867347 293.49630914681 298.686090356976 300.68647195282 283.039452126682 294.223289118903 297.598473338272 273.083686068104 280.085142867122 293.400177512101 281.25845186345 288.973869028014 295.488592199037 282.050619714026 282.242855518007 281.150664603312 297.403677330992 282.940693994433 299.399457576898 295.580168700352 293.184763968426 281.099316163422 268.825426634894 284.093352814561 279.655859756246 274.07311227657 298.920421894498 284.424920497221 281.607698332264 282.047198608281 296.468345551379 292.251801602165
"46" 289.833249303529 297.674067146377 280.438877841768 283.50087030287 285.262973368214 277.995657616876 299.414749969212 270.187912228123 284.84352831821 279.162536939232 285.869474057444 285.190557235192 280.959438640929 297.67191049644 286.988250659094 272.342546961981 284.974115303865 282.39635766062 299.528868549885 288.02415666852 284.549837353981 299.457707511194 283.478845731501 286.612415625403 284.097722546069 291.688717241268 293.537371878073 298.725158115756 300.720836178518 283.177914151151 294.277793668665 297.638548282367 273.243190780253 280.173948741327 293.433038402248 281.36958908561 289.02459776238 295.527680874321 282.16860343908 282.378703237104 281.196617082123 297.438218323313 283.009387372904 299.437913984628 295.629288483068 293.239340404837 281.197763957144 268.886883512404 284.201347388129 279.76272940703 274.229515887154 298.936219923151 284.462843261652 281.667348114212 282.061988621831 296.500111691783 292.292051475117
"47" 289.906644385192 297.73734457014 280.558379394795 283.645108675491 285.312083866698 278.102563624918 299.471706754958 270.260412447742 284.886087174784 279.222096975186 285.909046476046 285.301556656866 281.105829552518 297.709856838632 287.067880462909 272.518024984283 285.087981179218 282.519301153761 299.615362961544 288.073171786124 284.662523719116 299.497036571844 283.575703837294 286.708344749479 284.148137350594 291.738762521066 293.580856821781 298.769268211194 300.760090279151 283.32855718075 294.342364181431 297.688084824038 273.423741125254 280.274119929961 293.46940850682 281.491591654791 289.082764835474 295.572429220084 282.299138046712 282.527739679349 281.252484885036 297.478833156847 283.086001379856 299.4847201955 295.687152930004 293.302400790664 281.30656774533 268.954179617901 284.322696712868 279.879971343331 274.405409203369 298.955363291159 284.51167396429 281.7329438942 282.071798147685 296.534590158506 292.346058566045
"48" 289.990058983973 297.807978020244 280.68502833237 283.79396922729 285.368358353263 278.216073582063 299.532352365614 270.339556251539 284.932938652388 279.283417482182 285.949737420804 285.420367273538 281.25804538074 297.756503434042 287.153147848985 272.709355920979 285.205893078079 282.644515677057 299.712791998858 288.129371256898 284.780654915223 299.53921413015 283.674060509149 286.812037745942 284.202679015398 291.798062517258 293.626213242487 298.816682606253 300.803086520408 283.484441278754 294.414713238971 297.7463853318 273.616983252815 280.381279794058 293.508294505768 281.619381911184 289.145656907864 295.620898333797 282.436523616499 282.683248319198 281.315919171216 297.52370526472 283.168003725162 299.537925056813 295.750473165585 293.370884672905 281.421216167254 269.026730180619 284.4522349746 280.002795197006 274.592733994493 298.976990249655 284.5685455905 281.802490665204 282.078735432573 296.570028604821 292.411508853896
"49" 290.077693181052 297.881997227459 280.813895684929 283.940753483132 285.430580115848 278.332854582685 299.594358108073 270.422255609713 284.981952251892 279.345219144714 285.991344855215 285.542041292298 281.409801643843 297.81059206587 287.240207148047 272.908585666496 285.322834836545 282.766184498172 299.816599120378 288.191146540328 284.899828954494 299.582781976603 283.76913311839 286.919329730963 284.260714707239 291.863873040363 293.672890404746 298.865663263901 300.848677167979 283.63862650844 294.492553423058 297.812752174169 273.814563312642 280.491051694649 293.548703079043 281.747882194982 289.210560640119 295.671149312929 282.575060228018 282.838512631107 281.38457109983 297.571018080055 283.252862118695 299.595577415869 295.815960314237 293.441731598556 281.537197862189 269.103950429796 284.584796359146 280.126410599915 274.783432029803 299.000239049773 284.630591125648 281.8739934202 282.084908723222 296.604674684 292.486088317616
"50" 290.163747057611 297.955431922557 280.940052482904 284.078762967878 285.497532442392 278.449573721157 299.655395289232 270.505422492461 285.030997474166 279.406222647277 286.033666742776 285.66163092024 281.554813860073 297.870864517317 287.325212690818 273.107760115265 285.433790290714 282.878490884772 299.922227784654 288.256889095903 285.01564384912 299.626281901694 283.856139036343 287.026055820712 284.321611592876 291.9334499009 293.720337573111 298.914472147101 300.895714487552 283.784172933086 294.573597315463 297.886487719659 274.008127454444 280.599058992767 293.589640906595 281.872014846376 289.274762692807 295.721243254952 282.709047960847 282.986816089532 281.456091830045 297.61895503598 283.33804427033 299.655726119968 295.880325500385 293.511881114614 281.650001469409 269.185255594669 284.715215052328 280.246027183916 274.969445078576 299.024247942646 284.694943555103 281.945457152163 282.092426266362 296.636776049313 292.567482936152
"51" 290.242420694831 298.024311836309 281.058569756729 284.201299206392 285.567998620833 278.56289809185 299.713135215983 270.585968869981 285.077943820079 279.465148674365 286.076501046985 285.774188364455 281.686797547679 297.936062571582 287.404318808021 273.298925161714 285.533743276684 282.975618104523 300.025121450237 288.324990383107 285.123697611293 299.668255695913 283.930295634331 287.128051131361 284.384736839066 292.004048909387 293.768004012135 298.961371218821 300.943050744817 283.914140615967 294.65555749796 297.966894336787 274.189321827928 280.700925049445 293.630114668377 281.986702205559 289.335549726497 295.769241257335 282.832786894561 283.121442168929 281.528132521024 297.665699565619 283.421017889939 299.71642001641 295.940279848456 293.578272768077 281.755115628188 269.270060904473 284.838325239968 280.356854580869 275.142714910089 299.048155179407 284.758735864229 282.014886854068 282.103396308724 296.664580354034 292.653378688449
"52" 290.307914173893 298.084666699487 281.164518536837 284.301663723536 285.640761939109 278.669494789139 299.765249195222 270.660806712473 285.120660790501 279.520717910473 286.119645731341 285.874765832036 281.799468224906 298.004928011867 287.473679830381 273.474126700271 285.617677630553 283.051749425088 300.120723575677 288.393841861427 285.219588253204 299.707245149751 283.986820283681 287.221150779081 284.449457612567 292.072925876344 293.815338986371 299.004622442024 300.989538205462 284.021589620362 294.736146552319 298.053274394067 274.349792582803 280.792273225717 293.669131044339 282.086866612723 289.390208401757 295.813204417548 282.940577108738 283.235674343754 281.598344331936 297.709435102097 283.499250687396 299.775707952495 295.992534482875 293.63784610594 281.8480289778 269.357781588445 284.948961107887 280.454102422632 275.295183293619 299.071099011191 284.819101038394 282.080287518891 282.119927097034 296.686335251434 292.741461553454
"53" 290.354427575978 298.132526242862 281.252969853661 284.373158044173 285.71460568516 278.766030907396 299.809408533844 270.726847990133 285.1570178863 279.571651040095 286.162898759339 285.958415530075 281.886541410002 298.076202621372 287.529450088621 273.625410625367 285.680577188418 283.101068114134 300.204477619524 288.46183499035 285.298913787046 299.741792053699 284.020930355716 287.301189880043 284.515141080138 292.137336612289 293.861791760374 299.042487779676 301.034029135178 284.099580009546 294.813077060313 298.144930260015 274.481185868775 280.868726882613 293.705696714433 282.16743040806 289.436025379157 295.851193833062 283.026718682955 283.322796088463 281.664378421945 297.74834507854 283.570210372574 299.831638775523 296.033800528066 293.6875406752 281.924230157518 269.447832875821 285.041956841908 280.532980341065 275.418791998443 299.092217689131 284.873172062964 282.139664139607 282.144126878024 296.700288394785 292.829417510112
"54" 290.376160982268 298.163920197205 281.318994737636 284.409083693165 285.788313146923 278.849173540993 299.843284538743 270.78100467316 285.184884608348 279.616668747726 286.206058094478 286.020189665665 281.941732621214 298.148628183297 287.567783913466 273.744822831429 285.717425786377 283.117757439327 300.27182704033 288.527361229363 285.357272225009 299.770438198247 284.027843221763 287.364003550417 284.581154408536 292.19453692774 293.906811598696 299.073229194743 301.075375799652 284.141171846797 294.884061603713 298.241164303147 274.575147835554 280.925909381168 293.738818358609 282.223315931763 289.470287319263 295.881270601348 283.085511696788 283.376090877512 281.723885950218 297.780612928074 283.631364655348 299.882261332795 296.060789108457 293.724296022855 281.979207806616 269.539629995838 285.112146627851 280.588697968026 275.505482793838 299.110649464359 284.918081923305 282.191021709193 282.178103898422 296.704687437359 292.914932537372
"55" 290.367314473943 298.174878293287 281.357664219194 284.402742195376 285.860667612338 278.915589784304 299.864548516813 270.820188731751 285.202130457512 279.65449171786 286.248921700256 286.055140445897 281.95875737679 298.220946480843 287.584835635637 273.824409212886 285.723207260528 283.09600066833 300.318215296645 288.588812037952 285.390261579285 299.791725373886 284.002776253145 287.405426906376 284.64686476452 292.241782633217 293.949847765891 299.09510865019 301.112430464575 284.139425195392 294.946812764293 298.341278891977 274.623324632845 280.959444082413 293.767502656818 282.249445524023 289.490280882646 295.901495819875 283.111256229814 283.388842185357 281.774518075921 297.804422083824 283.68018124559 299.925624471611 296.070211348472 293.745051695901 282.008450564369 269.632588177732 285.154364651539 280.616464935374 275.547197449082 299.12553258801 284.950963604784 282.232365220622 282.223966404957 296.697780032427 292.995692614177
"56" 290.322088132185 298.16143026188 281.364049328769 284.347435075669 285.930452369342 278.961946731702 299.870871774951 270.841312136106 285.206624934662 279.683840634992 286.29128754017 286.058320077864 281.931331194975 298.29189929721 287.576759585861 273.856215664168 285.692905446969 283.02998106881 300.339085847018 288.644578875602 285.393479862066 299.804195371106 283.940946821188 287.42129506409 284.711639314847 292.276329539237 293.990349526514 299.106388108983 301.144045395634 284.087400118607 294.999043123823 298.444576395021 274.617362410359 280.964954347382 293.790756289011 282.240741525033 289.493292729874 295.909930586113 283.09825236161 283.354333486454 281.813925958219 297.817955978914 283.714127853174 299.95977703927 296.058778372537 293.746747241335 282.007447070049 269.726122650739 285.163445098793 280.611490874968 275.535877733451 299.136005311216 284.968950092768 282.261699666871 282.283822644358 296.677813833262 293.069383719476
"57" 290.234682038174 298.119605833755 281.333221096794 284.236463858905 285.996450705875 278.984911477559 299.85992562005 270.841286856421 285.196237540669 279.703436183616 286.332953577717 286.024780768658 281.853169594018 298.360228415598 287.539710094859 273.832288079703 285.621504181797 282.913881908431 300.329882150001 288.693053201802 285.362525085544 299.806389980398 283.837572297216 287.40744313973 284.774845226276 292.29543345632 294.027766145116 299.105329534086 301.16907285852 283.978156679719 295.038465264075 298.550359180795 274.548907317801 280.938063537106 293.807585935141 282.192126274985 289.476609521514 295.904635997534 283.040800171753 283.265848255259 281.83976075628 297.819398046472 283.730672187973 299.982767883074 296.023201305077 293.726322206154 281.971685962931 269.819648644096 285.134222155436 280.568985418668 275.463465416223 299.141205885112 284.969174372622 282.277030040915 282.359780863355 296.643036493135 293.133691832213
"58" 290.099296273092 298.045434739684 281.260250553703 284.063130069948 286.057445909874 278.981151116248 299.829381359005 270.817024862896 285.168837776401 279.711999048226 286.373717776395 285.949574725372 281.717988092166 298.424675619209 287.469841493356 273.744672353921 285.50398730111 282.74188645486 300.286047664143 288.732626476037 285.292995261909 299.796850992253 283.687870052554 287.359706249468 284.835849665565 292.296350194985 294.061546886252 299.090194888465 301.186365118921 283.804754942004 295.062791766822 298.657929617814 274.409605504879 280.87439501262 293.816998275157 282.098522114071 289.437517918137 295.883673151606 282.93319973982 283.116669966228 281.849673629267 297.806931719621 283.727281959861 299.992645850323 295.960191270519 293.680716137354 281.896655882289 269.912581387039 285.061530007288 280.484158198331 275.321902266675 299.140272560831 284.948769429714 282.276361335729 282.453949308677 296.591695665319 293.186302931336
